Year Added,Family,Genus,Species,Code,Data?,Tundra,Boreal,Temperate Forest,Prairie,Meadow,Grassland,Shrubland,Desert,Coastal,Montane,Floodplain,Wetland,Multiple,Specialized,Anthropogenic
2015,Apidae,Nomada,decepta,nodecepta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,dentariae,nodentariae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,denticulata,nodenticulata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,depressa,nodepressa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,detrita,nodetrita,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,dilucida,nodilucida,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,dreisbachi,nodreisbachi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,ednae,noednae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,edwardsii,noedwardsii,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,electa,noelecta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,electella,noelectella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,elegantula,noelegantula,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,elrodi,noelrodi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,erigeronis,noerigeronis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,erythraea,noerythraea,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,erythrochroa,noerythrochroa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,erythrospila,noerythrospila,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,fervida,nofervida,Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,Apidae,Nomada,festiva,nofestiva,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,flammigera,noflammigera,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,florilega,noflorilega,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,fontis,nofontis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,formula,noformula,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,fragariae,nofragariae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,fragilis,nofragilis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,frankei,nofrankei,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,frieseana,nofrieseana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,fuscicincta,nofuscicinta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,garciana,nogarciana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,gibbosa,nogibbosa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,gillettei,nogillettei,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,gracilis,nogracilis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,graenicheri,nograenicheri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,grandis,nograndis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,grayi,nograyi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,gutierreziae,nogutierreziae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,heiligbrodtii,noheiligbrodtii,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,hemphilli,nohemphilli,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,henningeri,nohenningeri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,hesperia,nohesperia,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,heterosticta,noheterosticta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,hirtiventris,nohirtiventris,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,hoodiana,nohoodiana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,hurdi,nohurdi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,hydrophylli,nohydrophylli,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,idahoensis,noidahoensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,illinoensis,noillinoensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,imbricata,noimbricata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,indusata,noindusata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,inepta,noinepta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,integerrima,nointegerrima,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,interruptella,nointerruptella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,itamera,noitamera,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,jennei,nojennei,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,jocularis,nojocularis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,kincaidiana,nokincaidiana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,kingstonensis,nokingstonensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,klamathensis,noklamathensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,krugii,nokrugii,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,lamarensis,nolamarensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,laramiensis,nolaramiensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,latifrons,nolatifrons,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,lehighensis,nolehighensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,lepida,nolepida,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,leucozona,noleucozona,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,lewisi,nolewisi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,libata,nolibata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,limata,nolimata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,linsleyi,nolinsleyi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,lippiae,nolippiae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,longicornis,nolongicornis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,louisianae,nolouisianae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,luteola,noluteola,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,luteoloides,noluteoloides,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,luteopicta,noluteopicta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,maculata,nomaculata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,maculiventer,nomaculiventer,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,malonella,nomalonella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,malonina,nomalonina,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,marginella,nomarginella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,martinella,nomartinella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,mckenziei,nomckenziei,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,media,nomedia,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,mediana,nomediana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,melanoptera,nomelanoptera,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,melanosoma,nomelanosoma,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,melliventris,nomelliventris,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,mendica,nomendica,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,micheneri,nomicheneri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,mimus,nomimus,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,miniata,nominiata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,minima,nominima,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,mitchelli,nomitchelli,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,morrisoni,nomorrisoni,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,munda,nomunda,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,mutans,nomutans,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,neomexicana,noneomexicana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,nigrociliata,nonigrociliata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,nigrofasciata,nonigrofasciata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,obliquella,noobliquella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,obliterata,noobliterata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,obscurella,noobscurella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,obtusata,noobtusata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,ochlerata,noochlerata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,ochrohirta,noochrohirta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,odontocera,noodontocera,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,opacella,noopacella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,opposita,noopposita,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,orba,noorba,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,orbitalis,noorbitalis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,orcusella,noorcusella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,oregonica,nooregonica,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,ornithica,noornithica,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,orophilla,noorophilla,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,osborni,noosborni,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,ovata,noovata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,packardiella,nopackardiella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,pallidella,nopallidella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,pallidelutea,nopallidelutea,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,pallidipicta,nopallidipicta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,parallela,noparallela,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,parata,noparata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,parkeri,noparkeri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,parva,noparva,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,pascoensis,nopascoensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,pecosensis,nopecosensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,perbella,noperbella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,perivincta,noperivincta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,perplexa,noperplexa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,perplexans,noperplexans,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,physura,nophysura,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,pilipes,nopilipes,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,placida,noplacida,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,placitensis,noplacitensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,portalensis,noportalensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,priscilla,nopriscilla,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,proxima,noproxima,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,pulsatillae,nopulsatillae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,pusilla,nopusilla,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,putnami,noputnami,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,pygmaea,nopygmaea,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,pyrrha,nopyrrha,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rhodalis,norhodalis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rhodomelas,norhodomelas,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rhodosoma,norhodosoma,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rhodotricha,norhodotricha,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rhodoxantha,norhodoxantha,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,ridingsii,noridingsii,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rivalis,norivalis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,robertsonella,norobertsonella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rodecki,norodecki,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rohweri,norohweri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rubi,norubi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rubicunda,norubicunda,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,rubrella,norubrella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,rubrica,norubrica,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,ruidosensis,noruidosensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,salicicola,nosalicicola,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,salicis,nosalicis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,sanctaecrucis,nosanctaecrucis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,sayi,nosayi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,schwarzi,noschwarzi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,scita,noscita,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,scitiformis,noscitiformis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,sedi,nosedi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,semirugosa,nosemirugosa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,semiscita,nosemiscita,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,semisuavis,nosemisuavis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,seneciophila,noseneciophila,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,siccorum,nosiccorum,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,simplicicoxa,nosimplicicoxa,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,siouxensis,nosiouxensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,skinneri,noskinneri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,snowii,nosnowii,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,sobrina,nosobrina,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,sophiarum,nosophiarum,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,sphaerogaster,nosphaerogaster,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,suavis,nosuavis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,subaccepta,nosubaccepta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,subangusta,nosubangusta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,subgracilis,nosubgracilis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,subnigrocincta,nosubnigrocincta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,subpacata,nosubpacata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,subrubi,nosubrubi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,subrutila,nosubrutila,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,subsimilis,nosubsimils,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,subvicinalis,nosubvicinalis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,suda,nosuda,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,sulphurata,nosulphurata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,superba,nosuperba,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,swenki,noswenki,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,taraxacella,notaraxacella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,texana,notexana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,timberlakei,notimberlakei,Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,Apidae,Nomada,tintinnabulum,notintinnabulum,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,townesi,notownesi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,tricurta,notricurta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,truttarum,notruttarum,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,tyrrellensis,notyrrellensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,uhleri,nouhleri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,ulsterensis,noulsterensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,ultima,noultima,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,ultimella,noultimella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,undulaticornis,noundulaticornis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,utahensis,noutahensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,utensis,noutensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,valida,novalida,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,vallesina,novallesina,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,vegana,novegana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,velutina,novelutina,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,verecunda,noverecunda,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,vexator,novexator,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,vicina,novicina,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,vicinalis,novicinalis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,victrix,novictrix,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,vierecki,novierecki,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,vincta,novincta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,vulpis,novulpis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,washingtoni,nowashingtoni,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,wheeleri,nowheeleri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,wisconsinensis,nowisconsinensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,wootonella,nowootonella,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Apidae,Nomada,wyomingensis,nowyomingensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,xantholepis,noxantholepis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,xanthophila,noxanthophila,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,xanthura,noxanthura,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,zebrata,nozebrata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Nomada,ziziae,noziziae,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Townsendiella,californica,tocalifornica,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Townsendiella,pulchra,topulchra,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Townsendiella,rufiventris,torufiventris,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,acantha,ceacantha,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,apacheorum,ceapacheorum,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,arizoniensis,cearizoniensis,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,calcarata,cecalcarata,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,citriphila,cecitriphila,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,cobaltina,cecobaltina,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,cockerelli,cecockerelli,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,dallatorreana,cedallatorreana,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,diodonta,cediodonta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,dupla,cedupla,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,hurdi,cehurdi,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,melanoptera,cemelanoptera,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,micheneri,cemicheneri,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Apidae,Ceratina,minuta,ceminuta,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
